Year,Software Version,Patient County,PQI Number,PQI Name,"Observed Rate Per 100,000 People","Expected Rate Per 100,000 People"
2009,4.5,Cayuga,PQI_S03,Prevention Quality All Respiratory Composite,434.61,323.95
2009,4.5,Chautauqua,PQI_01,Diabetes Short-term Complications,49.61,40.81
2009,4.5,Chautauqua,PQI_03,Diabetes Long-term Complications,72.49,105.93
2009,4.5,Chautauqua,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,496.1,510.51
2009,4.5,Chautauqua,PQI_07,Hypertension,15.29,48.51
2009,4.5,Chautauqua,PQI_08,Heart Failure,309.98,382.25
2009,4.5,Chautauqua,PQI_10,Dehydration,108.79,153.56
2009,4.5,Chautauqua,PQI_11,Bacterial Pneumonia,350.02,310.09
2009,4.5,Chautauqua,PQI_12,Urinary Tract Infection,145.97,179.3
2009,4.5,Chautauqua,PQI_13,Angina Without Procedure,23.87,26.84
2009,4.5,Chautauqua,PQI_14,Uncontrolled Diabetes,11.44,19.91
2009,4.5,Chautauqua,PQI_15,Asthma in Younger Adults,52.8,59.95
2009,4.5,Chautauqua,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,7.59,11.88
2009,4.5,Chautauqua,PQI_90,Prevention Quality Overall Composite,1418.45,1613.26
2009,4.5,Chautauqua,PQI_91,Prevention Quality Acute Composite,604.78,642.84
2009,4.5,Chautauqua,PQI_92,Prevention Quality Chronic Composite,813.67,970.42
2009,4.5,Chautauqua,PQI_S01,Prevention Quality All Diabetes Composite,136.4,173.25
2009,4.5,Chautauqua,PQI_S02,Prevention Quality All Circulatory Composite,349.14,457.49
2009,4.5,Chautauqua,PQI_S03,Prevention Quality All Respiratory Composite,328.13,339.68
2009,4.5,Chemung,PQI_01,Diabetes Short-term Complications,83.38,44.44
2009,4.5,Chemung,PQI_03,Diabetes Long-term Complications,134.53,111.65
2009,4.5,Chemung,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,840.18,509.08
2009,4.5,Chemung,PQI_07,Hypertension,64.35,53.46
2009,4.5,Chemung,PQI_08,Heart Failure,327.58,382.8
2009,4.5,Chemung,PQI_10,Dehydration,195.91,152.46
2009,4.5,Chemung,PQI_11,Bacterial Pneumonia,560.12,307.45
2009,4.5,Chemung,PQI_12,Urinary Tract Infection,235.4,176.55
2009,4.5,Chemung,PQI_13,Angina Without Procedure,24.86,27.61
2009,4.5,Chemung,PQI_14,Uncontrolled Diabetes,21.89,21.67
2009,4.5,Chemung,PQI_15,Asthma in Younger Adults,74.36,64.35
2009,4.5,Chemung,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,14.63,12.32
2009,4.5,Chemung,PQI_90,Prevention Quality Overall Composite,2208.25,1627.89
2009,4.5,Chemung,PQI_91,Prevention Quality Acute Composite,991.54,636.46
2009,4.5,Chemung,PQI_92,Prevention Quality Chronic Composite,1216.71,991.54
2009,4.5,Chemung,PQI_S01,Prevention Quality All Diabetes Composite,245.63,184.58
2009,4.5,Chemung,PQI_S02,Prevention Quality All Circulatory Composite,416.79,463.87
2009,4.5,Chemung,PQI_S03,Prevention Quality All Respiratory Composite,554.29,343.09
2009,4.5,Chenango,PQI_01,Diabetes Short-term Complications,49.72,37.18
2009,4.5,Chenango,PQI_03,Diabetes Long-term Complications,101.97,101.64
2009,4.5,Chenango,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,551.21,482.9
2009,4.5,Chenango,PQI_07,Hypertension,34.87,44.55
2009,4.5,Chenango,PQI_08,Heart Failure,407.88,358.6
2009,4.5,Chenango,PQI_10,Dehydration,121.88,148.72
2009,4.5,Chenango,PQI_11,Bacterial Pneumonia,475.09,301.62
2009,4.5,Chenango,PQI_12,Urinary Tract Infection,188.98,166.76
2009,4.5,Chenango,PQI_13,Angina Without Procedure,32.34,26.4
2009,4.5,Chenango,PQI_14,Uncontrolled Diabetes,7.48,17.49
2009,4.5,Chenango,PQI_15,Asthma in Younger Adults,35.09,52.58
2009,4.5,Chenango,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,7.48,11.77
2009,4.5,Chenango,PQI_90,Prevention Quality Overall Composite,1793.22,1539.78
2009,4.5,Chenango,PQI_91,Prevention Quality Acute Composite,785.95,617.1
2009,4.5,Chenango,PQI_92,Prevention Quality Chronic Composite,1007.27,922.68
2009,4.5,Chenango,PQI_S01,Prevention Quality All Diabetes Composite,164.12,162.91
2009,4.5,Chenango,PQI_S02,Prevention Quality All Circulatory Composite,475.09,429.44
2009,4.5,Chenango,PQI_S03,Prevention Quality All Respiratory Composite,368.06,330.33
2009,4.5,Clinton,PQI_01,Diabetes Short-term Complications,92.62,43.34
2009,4.5,Clinton,PQI_03,Diabetes Long-term Complications,95.59,92.51
2009,4.5,Clinton,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,925.65,460.46
2009,4.5,Clinton,PQI_07,Hypertension,38.83,41.91
2009,4.5,Clinton,PQI_08,Heart Failure,443.63,286.33
2009,4.5,Clinton,PQI_10,Dehydration,170.28,124.63
2009,4.5,Clinton,PQI_11,Bacterial Pneumonia,531.85,252.78
2009,4.5,Clinton,PQI_12,Urinary Tract Infection,189.75,138.05
2009,4.5,Clinton,PQI_13,Angina Without Procedure,7.48,23.65
2009,4.5,Clinton,PQI_14,Uncontrolled Diabetes,13.42,18.26
2009,4.5,Clinton,PQI_15,Asthma in Younger Adults,59.73,57.64
2009,4.5,Clinton,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,11.99,10.23
2009,4.5,Clinton,PQI_90,Prevention Quality Overall Composite,2151.16,1316.15
2009,4.5,Clinton,PQI_91,Prevention Quality Acute Composite,891.77,515.46
2009,4.5,Clinton,PQI_92,Prevention Quality Chronic Composite,1259.28,800.69
2009,4.5,Clinton,PQI_S01,Prevention Quality All Diabetes Composite,212.08,159.72
2009,4.5,Clinton,PQI_S02,Prevention Quality All Circulatory Composite,489.94,351.89
2009,4.5,Clinton,PQI_S03,Prevention Quality All Respiratory Composite,557.15,289.08
2009,4.5,Columbia,PQI_01,Diabetes Short-term Complications,50.6,40.81
2009,4.5,Columbia,PQI_03,Diabetes Long-term Complications,87.01,117.37
2009,4.5,Columbia,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,508.31,505.67
2009,4.5,Columbia,PQI_07,Hypertension,44.55,53.46
2009,4.5,Columbia,PQI_08,Heart Failure,342.1,390.94
2009,4.5,Columbia,PQI_10,Dehydration,95.15,155.76
2009,4.5,Columbia,PQI_11,Bacterial Pneumonia,251.02,319.0
2009,4.5,Columbia,PQI_12,Urinary Tract Infection,131.56,176.88
2009,4.5,Columbia,PQI_13,Angina Without Procedure,32.34,29.15
2009,4.5,Columbia,PQI_14,Uncontrolled Diabetes,14.19,22.0
2009,4.5,Columbia,PQI_15,Asthma in Younger Adults,68.09,63.91
2009,4.5,Columbia,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,10.12,13.42
2009,4.5,Columbia,PQI_90,Prevention Quality Overall Composite,1417.24,1673.98
2009,4.5,Columbia,PQI_91,Prevention Quality Acute Composite,477.84,651.53
2009,4.5,Columbia,PQI_92,Prevention Quality Chronic Composite,939.4,1022.45
2009,4.5,Columbia,PQI_S01,Prevention Quality All Diabetes Composite,155.87,187.66
2009,4.5,Columbia,PQI_S02,Prevention Quality All Circulatory Composite,419.1,473.55
2009,4.5,Columbia,PQI_S03,Prevention Quality All Respiratory Composite,364.43,361.35
2009,4.5,Cortland,PQI_01,Diabetes Short-term Complications,18.26,41.14
2009,4.5,Cortland,PQI_03,Diabetes Long-term Complications,99.33,88.77
2009,4.5,Cortland,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,513.37,473.44
2009,4.5,Cortland,PQI_07,Hypertension,23.54,39.49
2009,4.5,Cortland,PQI_08,Heart Failure,337.04,297.77
2009,4.5,Cortland,PQI_10,Dehydration,248.27,128.92
2009,4.5,Cortland,PQI_11,Bacterial Pneumonia,624.47,257.73
2009,4.5,Cortland,PQI_12,Urinary Tract Infection,209.0,147.62
2009,4.5,Cortland,PQI_13,Angina Without Procedure,7.81,22.99
2009,4.5,Cortland,PQI_14,Uncontrolled Diabetes,28.71,16.61
2009,4.5,Cortland,PQI_15,Asthma in Younger Adults,29.37,53.46
2009,4.5,Cortland,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,13.09,9.9
2009,4.5,Cortland,PQI_90,Prevention Quality Overall Composite,1899.7,1332.87
2009,4.5,Cortland,PQI_91,Prevention Quality Acute Composite,1081.74,534.16
2009,4.5,Cortland,PQI_92,Prevention Quality Chronic Composite,817.85,798.71
2009,4.5,Cortland,PQI_S01,Prevention Quality All Diabetes Composite,151.58,152.13
2009,4.5,Cortland,PQI_S02,Prevention Quality All Circulatory Composite,368.39,360.25
2009,4.5,Cortland,PQI_S03,Prevention Quality All Respiratory Composite,297.88,286.44
2009,4.5,Delaware,PQI_01,Diabetes Short-term Complications,18.92,37.73
2009,4.5,Delaware,PQI_03,Diabetes Long-term Complications,73.15,112.42
2009,4.5,Delaware,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,800.58,525.58
2009,4.5,Delaware,PQI_07,Hypertension,65.01,49.06
2009,4.5,Delaware,PQI_08,Heart Failure,484.66,419.98
2009,4.5,Delaware,PQI_10,Dehydration,278.96,165.99
2009,4.5,Delaware,PQI_11,Bacterial Pneumonia,500.94,341.33
2009,4.5,Delaware,PQI_12,Urinary Tract Infection,268.07,188.98
2009,4.5,Delaware,PQI_13,Angina Without Procedure,40.59,28.49
2009,4.5,Delaware,PQI_14,Uncontrolled Diabetes,35.2,19.25
2009,4.5,Delaware,PQI_15,Asthma in Younger Adults,97.35,57.2
2009,4.5,Delaware,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,8.14,13.09
2009,4.5,Delaware,PQI_90,Prevention Quality Overall Composite,2336.84,1739.76
2009,4.5,Delaware,PQI_91,Prevention Quality Acute Composite,1047.97,696.19
2009,4.5,Delaware,PQI_92,Prevention Quality Chronic Composite,1288.87,1043.68
2009,4.5,Delaware,PQI_S01,Prevention Quality All Diabetes Composite,132.66,176.77
2009,4.5,Delaware,PQI_S02,Prevention Quality All Circulatory Composite,590.26,497.53
2009,4.5,Delaware,PQI_S03,Prevention Quality All Respiratory Composite,565.95,369.27
2009,4.5,Dutchess,PQI_01,Diabetes Short-term Complications,38.5,50.27
2009,4.5,Dutchess,PQI_03,Diabetes Long-term Complications,106.48,121.55
2009,4.5,Dutchess,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,491.04,501.38
2009,4.5,Dutchess,PQI_07,Hypertension,57.42,60.61
2009,4.5,Dutchess,PQI_08,Heart Failure,315.48,330.11
2009,4.5,Dutchess,PQI_10,Dehydration,142.78,130.35
2009,4.5,Dutchess,PQI_11,Bacterial Pneumonia,254.98,268.62
2009,4.5,Dutchess,PQI_12,Urinary Tract Infection,139.81,153.23
2009,4.5,Dutchess,PQI_13,Angina Without Procedure,11.44,28.82
2009,4.5,Dutchess,PQI_14,Uncontrolled Diabetes,17.49,27.72
2009,4.5,Dutchess,PQI_15,Asthma in Younger Adults,47.3,77.88
2009,4.5,Dutchess,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,15.73,12.87
2009,4.5,Dutchess,PQI_90,Prevention Quality Overall Composite,1416.91,1518.77
2009,4.5,Dutchess,PQI_91,Prevention Quality Acute Composite,537.57,552.2
2009,4.5,Dutchess,PQI_92,Prevention Quality Chronic Composite,879.78,966.57
2009,4.5,Dutchess,PQI_S01,Prevention Quality All Diabetes Composite,173.03,206.58
2009,4.5,Dutchess,PQI_S02,Prevention Quality All Circulatory Composite,384.23,419.54
2009,4.5,Dutchess,PQI_S03,Prevention Quality All Respiratory Composite,322.41,340.56
2009,4.5,Erie,PQI_01,Diabetes Short-term Complications,67.1,50.93
2009,4.5,Erie,PQI_03,Diabetes Long-term Complications,120.23,135.52
2009,4.5,Erie,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,442.64,552.75
2009,4.5,Erie,PQI_07,Hypertension,37.4,69.74
2009,4.5,Erie,PQI_08,Heart Failure,428.78,417.89
2009,4.5,Erie,PQI_10,Dehydration,114.51,157.08
2009,4.5,Erie,PQI_11,Bacterial Pneumonia,260.15,316.14
2009,4.5,Erie,PQI_12,Urinary Tract Infection,135.96,187.99
2009,4.5,Erie,PQI_13,Angina Without Procedure,27.5,31.24
2009,4.5,Erie,PQI_14,Uncontrolled Diabetes,15.51,29.04
2009,4.5,Erie,PQI_15,Asthma in Younger Adults,57.31,79.97
2009,4.5,Erie,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,14.41,14.63
2009,4.5,Erie,PQI_90,Prevention Quality Overall Composite,1519.43,1786.51
2009,4.5,Erie,PQI_91,Prevention Quality Acute Composite,510.62,661.21
2009,4.5,Erie,PQI_92,Prevention Quality Chronic Composite,1008.81,1125.41
2009,4.5,Erie,PQI_S01,Prevention Quality All Diabetes Composite,210.98,223.74
2009,4.5,Erie,PQI_S02,Prevention Quality All Circulatory Composite,493.68,518.87
2009,4.5,Erie,PQI_S03,Prevention Quality All Respiratory Composite,304.15,382.91
2009,4.5,Essex,PQI_01,Diabetes Short-term Complications,48.62,40.7
2009,4.5,Essex,PQI_03,Diabetes Long-term Complications,74.58,107.36
2009,4.5,Essex,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,514.36,496.43
2009,4.5,Essex,PQI_07,Hypertension,51.92,48.73
2009,4.5,Essex,PQI_08,Heart Failure,295.24,377.41
2009,4.5,Essex,PQI_10,Dehydration,126.5,152.79
2009,4.5,Essex,PQI_11,Bacterial Pneumonia,451.0,312.62
2009,4.5,Essex,PQI_12,Urinary Tract Infection,129.8,172.37
2009,4.5,Essex,PQI_13,Angina Without Procedure,12.98,27.28
2009,4.5,Essex,PQI_14,Uncontrolled Diabetes,9.68,19.8
2009,4.5,Essex,PQI_15,Asthma in Younger Adults,9.13,59.07
2009,4.5,Essex,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,16.17,12.21
2009,4.5,Essex,PQI_90,Prevention Quality Overall Composite,1547.59,1606.44
2009,4.5,Essex,PQI_91,Prevention Quality Acute Composite,707.3,637.78
2009,4.5,Essex,PQI_92,Prevention Quality Chronic Composite,840.29,968.66
2009,4.5,Essex,PQI_S01,Prevention Quality All Diabetes Composite,145.97,174.79
2009,4.5,Essex,PQI_S02,Prevention Quality All Circulatory Composite,360.14,453.53
2009,4.5,Essex,PQI_S03,Prevention Quality All Respiratory Composite,334.18,340.56
2009,4.5,Franklin,PQI_01,Diabetes Short-term Complications,68.42,55.33
2009,4.5,Franklin,PQI_03,Diabetes Long-term Complications,151.47,118.58
2009,4.5,Franklin,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,1267.86,534.05
2009,4.5,Franklin,PQI_07,Hypertension,73.26,60.06
2009,4.5,Franklin,PQI_08,Heart Failure,380.93,344.63
2009,4.5,Franklin,PQI_10,Dehydration,139.15,140.14
2009,4.5,Franklin,PQI_11,Bacterial Pneumonia,427.35,291.5
2009,4.5,Franklin,PQI_12,Urinary Tract Infection,202.73,165.66
2009,4.5,Franklin,PQI_13,Angina Without Procedure,63.47,29.7
2009,4.5,Franklin,PQI_14,Uncontrolled Diabetes,9.79,27.83
2009,4.5,Franklin,PQI_15,Asthma in Younger Adults,94.71,79.53
2009,4.5,Franklin,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,17.05,11.77
2009,4.5,Franklin,PQI_90,Prevention Quality Overall Composite,2315.17,1586.31
2009,4.5,Franklin,PQI_91,Prevention Quality Acute Composite,769.34,597.3
2009,4.5,Franklin,PQI_92,Prevention Quality Chronic Composite,1545.94,989.01
2009,4.5,Franklin,PQI_S01,Prevention Quality All Diabetes Composite,244.2,208.23
2009,4.5,Franklin,PQI_S02,Prevention Quality All Circulatory Composite,517.77,434.39
2009,4.5,Franklin,PQI_S03,Prevention Quality All Respiratory Composite,783.97,346.61
2009,4.5,Fulton,PQI_01,Diabetes Short-term Complications,53.02,38.72
2009,4.5,Fulton,PQI_03,Diabetes Long-term Complications,131.45,104.17
2009,4.5,Fulton,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,878.68,489.39
2009,4.5,Fulton,PQI_07,Hypertension,27.72,47.74
2009,4.5,Fulton,PQI_08,Heart Failure,396.77,378.73
2009,4.5,Fulton,PQI_10,Dehydration,133.76,153.78
2009,4.5,Fulton,PQI_11,Bacterial Pneumonia,359.81,310.53
2009,4.5,Fulton,PQI_12,Urinary Tract Infection,173.03,176.99
2009,4.5,Fulton,PQI_13,Angina Without Procedure,36.96,26.84
2009,4.5,Fulton,PQI_14,Uncontrolled Diabetes,11.55,18.92
2009,4.5,Fulton,PQI_15,Asthma in Younger Adults,168.08,55.66
2009,4.5,Fulton,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,9.24,11.77
2009,4.5,Fulton,PQI_90,Prevention Quality Overall Composite,1956.02,1597.42
2009,4.5,Fulton,PQI_91,Prevention Quality Acute Composite,666.6,641.3
2009,4.5,Fulton,PQI_92,Prevention Quality Chronic Composite,1289.42,956.12
2009,4.5,Fulton,PQI_S01,Prevention Quality All Diabetes Composite,202.95,168.3
2009,4.5,Fulton,PQI_S02,Prevention Quality All Circulatory Composite,461.34,453.31
2009,4.5,Fulton,PQI_S03,Prevention Quality All Respiratory Composite,625.13,334.62
2009,4.5,Genesee,PQI_01,Diabetes Short-term Complications,75.46,41.14
2009,4.5,Genesee,PQI_03,Diabetes Long-term Complications,90.97,110.44
2009,4.5,Genesee,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,627.0,492.58
2009,4.5,Genesee,PQI_07,Hypertension,39.93,50.6
2009,4.5,Genesee,PQI_08,Heart Failure,439.45,375.76
2009,4.5,Genesee,PQI_10,Dehydration,177.54,152.02
2009,4.5,Genesee,PQI_11,Bacterial Pneumonia,268.51,308.77
2009,4.5,Genesee,PQI_12,Urinary Tract Infection,142.01,174.79
2009,4.5,Genesee,PQI_13,Angina Without Procedure,102.08,28.05
2009,4.5,Genesee,PQI_14,Uncontrolled Diabetes,11.11,20.79
2009,4.5,Genesee,PQI_15,Asthma in Younger Adults,32.12,58.96
2009,4.5,Genesee,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,6.71,12.32
2009,4.5,Genesee,PQI_90,Prevention Quality Overall Composite,1771.0,1612.05
2009,4.5,Genesee,PQI_91,Prevention Quality Acute Composite,588.17,635.58
2009,4.5,Genesee,PQI_92,Prevention Quality Chronic Composite,1182.94,976.47
2009,4.5,Genesee,PQI_S01,Prevention Quality All Diabetes Composite,179.74,179.19
2009,4.5,Genesee,PQI_S02,Prevention Quality All Circulatory Composite,581.46,454.41
2009,4.5,Genesee,PQI_S03,Prevention Quality All Respiratory Composite,421.63,342.87
2009,4.5,Greene,PQI_01,Diabetes Short-term Complications,37.95,44.88
2009,4.5,Greene,PQI_03,Diabetes Long-term Complications,116.49,109.67
2009,4.5,Greene,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,540.1,501.82
2009,4.5,Greene,PQI_07,Hypertension,30.36,50.38
2009,4.5,Greene,PQI_08,Heart Failure,364.87,359.48
2009,4.5,Greene,PQI_10,Dehydration,98.78,144.65
2009,4.5,Greene,PQI_11,Bacterial Pneumonia,245.74,297.99
2009,4.5,Greene,PQI_12,Urinary Tract Infection,126.72,162.36
2009,4.5,Greene,PQI_13,Angina Without Procedure,35.42,27.17
2009,4.5,Greene,PQI_14,Uncontrolled Diabetes,2.53,21.56
2009,4.5,Greene,PQI_15,Asthma in Younger Adults,40.37,69.52
2009,4.5,Greene,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,15.18,12.32
2009,4.5,Greene,PQI_90,Prevention Quality Overall Composite,1421.31,1564.2
2009,4.5,Greene,PQI_91,Prevention Quality Acute Composite,471.24,605.0
2009,4.5,Greene,PQI_92,Prevention Quality Chronic Composite,950.07,959.2
2009,4.5,Greene,PQI_S01,Prevention Quality All Diabetes Composite,167.2,182.93
2009,4.5,Greene,PQI_S02,Prevention Quality All Circulatory Composite,430.76,437.03
2009,4.5,Greene,PQI_S03,Prevention Quality All Respiratory Composite,352.22,339.24
2009,4.5,Hamilton/Schuyler,PQI_01,Diabetes Short-term Complications,23.87,35.53
2009,4.5,Hamilton/Schuyler,PQI_01,Diabetes Short-term Complications,13.31,38.28
2009,4.5,Hamilton/Schuyler,PQI_03,Diabetes Long-term Complications,71.5,123.86
2009,4.5,Hamilton/Schuyler,PQI_03,Diabetes Long-term Complications,53.13,102.96
2009,4.5,Hamilton/Schuyler,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,399.96,538.45
2009,4.5,Hamilton/Schuyler,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,449.02,482.24
2009,4.5,Hamilton/Schuyler,PQI_07,Hypertension,47.74,52.58
2009,4.5,Hamilton/Schuyler,PQI_07,Hypertension,59.84,44.99
2009,4.5,Hamilton/Schuyler,PQI_08,Heart Failure,333.85,438.68
2009,4.5,Hamilton/Schuyler,PQI_08,Heart Failure,412.17,357.17
2009,4.5,Hamilton/Schuyler,PQI_10,Dehydration,166.87,172.37
2009,4.5,Hamilton/Schuyler,PQI_10,Dehydration,279.18,148.39
2009,4.5,Hamilton/Schuyler,PQI_11,Bacterial Pneumonia,381.48,359.7
2009,4.5,Hamilton/Schuyler,PQI_11,Bacterial Pneumonia,525.14,302.5
2009,4.5,Hamilton/Schuyler,PQI_12,Urinary Tract Infection,95.37,190.08
2009,4.5,Hamilton/Schuyler,PQI_12,Urinary Tract Infection,166.21,165.55
2009,4.5,Hamilton/Schuyler,PQI_13,Angina Without Procedure,23.87,31.35
2009,4.5,Hamilton/Schuyler,PQI_13,Angina Without Procedure,19.91,26.95
2009,4.5,Hamilton/Schuyler,PQI_14,Uncontrolled Diabetes,23.87,20.57
2009,4.5,Hamilton/Schuyler,PQI_14,Uncontrolled Diabetes,0.0,18.04
2009,4.5,Hamilton/Schuyler,PQI_15,Asthma in Younger Adults,83.71,52.36
2009,4.5,Hamilton/Schuyler,PQI_15,Asthma in Younger Adults,0.0,57.53
2009,4.5,Hamilton/Schuyler,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,0.0,14.74
2009,4.5,Hamilton/Schuyler,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,13.31,11.99
2009,4.5,Hamilton/Schuyler,PQI_90,Prevention Quality Overall Composite,1478.29,1833.15
2009,4.5,Hamilton/Schuyler,PQI_90,Prevention Quality Overall Composite,1834.58,1545.5
2009,4.5,Hamilton/Schuyler,PQI_91,Prevention Quality Acute Composite,643.83,722.04
2009,4.5,Hamilton/Schuyler,PQI_91,Prevention Quality Acute Composite,970.53,616.44
2009,4.5,Hamilton/Schuyler,PQI_92,Prevention Quality Chronic Composite,834.57,1111.11
2009,4.5,Hamilton/Schuyler,PQI_92,Prevention Quality Chronic Composite,864.16,929.17
2009,4.5,Hamilton/Schuyler,PQI_S01,Prevention Quality All Diabetes Composite,119.24,188.43
2009,4.5,Hamilton/Schuyler,PQI_S01,Prevention Quality All Diabetes Composite,79.75,165.99
2009,4.5,Hamilton/Schuyler,PQI_S02,Prevention Quality All Circulatory Composite,405.35,522.72
2009,4.5,Hamilton/Schuyler,PQI_S02,Prevention Quality All Circulatory Composite,491.92,429.11
2009,4.5,Hamilton/Schuyler,PQI_S03,Prevention Quality All Respiratory Composite,309.98,400.07
2009,4.5,Hamilton/Schuyler,PQI_S03,Prevention Quality All Respiratory Composite,292.49,334.07
2009,4.5,Herkimer,PQI_01,Diabetes Short-term Complications,32.45,37.4
2009,4.5,Herkimer,PQI_03,Diabetes Long-term Complications,154.44,103.4
2009,4.5,Herkimer,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,605.77,497.09
2009,4.5,Herkimer,PQI_07,Hypertension,50.82,46.2
2009,4.5,Herkimer,PQI_08,Heart Failure,479.49,382.69
2009,4.5,Herkimer,PQI_10,Dehydration,237.71,155.1
2009,4.5,Herkimer,PQI_11,Bacterial Pneumonia,465.19,314.38
2009,4.5,Herkimer,PQI_12,Urinary Tract Infection,184.91,177.32
2009,4.5,Herkimer,PQI_13,Angina Without Procedure,20.35,26.73
2009,4.5,Herkimer,PQI_14,Uncontrolled Diabetes,10.12,18.04
2009,4.5,Herkimer,PQI_15,Asthma in Younger Adults,67.87,52.58
2009,4.5,Herkimer,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,18.26,11.77
2009,4.5,Herkimer,PQI_90,Prevention Quality Overall Composite,2055.9,1605.23
2009,4.5,Herkimer,PQI_91,Prevention Quality Acute Composite,887.81,646.8
2009,4.5,Herkimer,PQI_92,Prevention Quality Chronic Composite,1168.09,958.43
2009,4.5,Herkimer,PQI_S01,Prevention Quality All Diabetes Composite,205.15,165.44
2009,4.5,Herkimer,PQI_S02,Prevention Quality All Circulatory Composite,550.55,455.73
2009,4.5,Herkimer,PQI_S03,Prevention Quality All Respiratory Composite,412.39,337.37
2009,4.5,Jefferson,PQI_01,Diabetes Short-term Complications,38.17,45.54
2009,4.5,Jefferson,PQI_03,Diabetes Long-term Complications,61.71,88.77
2009,4.5,Jefferson,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,594.22,474.21
2009,4.5,Jefferson,PQI_07,Hypertension,29.15,42.13
2009,4.5,Jefferson,PQI_08,Heart Failure,255.97,286.22
2009,4.5,Jefferson,PQI_10,Dehydration,200.97,123.53
2009,4.5,Jefferson,PQI_11,Bacterial Pneumonia,282.92,248.71
2009,4.5,Jefferson,PQI_12,Urinary Tract Infection,98.78,143.11
2009,4.5,Jefferson,PQI_13,Angina Without Procedure,65.12,22.44
2009,4.5,Jefferson,PQI_14,Uncontrolled Diabetes,23.54,18.37
2009,4.5,Jefferson,PQI_15,Asthma in Younger Adults,21.23,67.43
2009,4.5,Jefferson,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,11.22,9.35
2009,4.5,Jefferson,PQI_90,Prevention Quality Overall Composite,1383.36,1304.05
2009,4.5,Jefferson,PQI_91,Prevention Quality Acute Composite,582.78,515.24
2009,4.5,Jefferson,PQI_92,Prevention Quality Chronic Composite,800.58,788.81
2009,4.5,Jefferson,PQI_S01,Prevention Quality All Diabetes Composite,129.14,157.85
2009,4.5,Jefferson,PQI_S02,Prevention Quality All Circulatory Composite,350.35,350.68
2009,4.5,Jefferson,PQI_S03,Prevention Quality All Respiratory Composite,321.2,280.28
2009,4.5,Kings,PQI_01,Diabetes Short-term Complications,78.76,77.33
2009,4.5,Kings,PQI_03,Diabetes Long-term Complications,227.59,195.36
2009,4.5,Kings,PQI_05,Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults,673.31,697.18
2009,4.5,Kings,PQI_07,Hypertension,121.99,114.84
2009,4.5,Kings,PQI_08,Heart Failure,448.91,435.38
2009,4.5,Kings,PQI_10,Dehydration,122.98,138.82
2009,4.5,Kings,PQI_11,Bacterial Pneumonia,228.8,288.53
2009,4.5,Kings,PQI_12,Urinary Tract Infection,198.22,190.08
2009,4.5,Kings,PQI_13,Angina Without Procedure,40.37,39.49
2009,4.5,Kings,PQI_14,Uncontrolled Diabetes,70.95,54.23
2009,4.5,Kings,PQI_15,Asthma in Younger Adults,123.86,129.25
2009,4.5,Kings,PQI_16,Lower-Extremity Amputation among Patients with Diabetes,18.92,18.59
